Código,Tipo,Nombre comercial,Fabricante,F. de registro,Url
F0001937/2023,Abono órgano-mineral NK líquido,"SERORGANIC NK 5-0-6,5+36MO","SERAGRO INTEGRAL, S.L.",22/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1937
F0001938/2023,Abono órgano-mineral NK líquido,SERORGANIC NK 20-4+10MO,"SERAGRO INTEGRAL, S.L.",22/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1938
F0001939/2022,Abono orgánico NP de origen animal y vegetal,GRANULO LOECHES,"VALORIZA SERVICIOS MEDIOAMBIENTALES, S.A.",26/11/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1939
F0001945/2023,Abono orgánico NK líquido de origen vegetal,CARBO ORGA,"CARBOTECNIA, S.L.",22/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1945
F0001946/2023,Enmienda orgánica Compost,COMPOST LLANO DEL PINTADO,"LLANO DEL PINTADO, S.R.L.",19/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1946
F0001947/2023,Abono orgánico NK líquido de origen vegetal,LIGNOSER,"MAPRYSER, S.L.",29/01/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1947
F0001948/2023,Enmienda orgánica Compost,COMPOST LOS REMEDIOS-PICASAT,NTRA. SRA. DE LOS REMEDIOS-PICASAT S.C.A.,31/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1948
F0001953/2023,Abono órgano-mineral NK líquido,ANTHOS,"FERTIVEG AGRI, S.L.",19/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1953
F0001954/2023,Abono órgano-mineral NK líquido,TERRACTIVE K,"FERTIVEG AGRI, S.L.",22/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1954
F0001959/2023,Abono orgánico NK líquido de origen vegetal,FULVATON-C,"HEROGRA FERTILIZANTES, S.A.",22/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1959
F0001960/2023,Abono orgánico NPK de origen animal y vegetal,BIORGANIC 2-4-2,ANTONIO TARAZONA S.L.,26/02/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1960
F0001962/2023,Abono órgano-mineral NK,BETAPLUS,"ED & F MAN ESPAÑA, S.A.",23/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1962
F0001964/2023,Abono órgano-mineral NK líquido,SERORGANIC OLIVO,"SERAGRO INTEGRAL, S.L.",15/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1964
F0001965/2023,Abono orgánico NK líquido de origen vegetal,SERORGANIC NK45,"SERAGRO INTEGRAL, S.L.",09/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1965
F0001967/2023,Enmienda orgánica Compost,NOGUEORGAN,S.C.A. NTRA. SRA. DE LOS REMEDIOS,23/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1967
F0001972/2023,Abono órgano-mineral NPK líquido,LIGNOSER NPK 5-10-5,"MAPRYSER, S.L.",08/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1972
F0001973/2023,Abono órgano-mineral NPK líquido,LIGNOSER NPK 8-4-16,"MAPRYSER, S.L.",08/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1973
F0001974/2023,Abono órgano-mineral NPK líquido,LIGNOSER NPK 10-5-2,"MAPRYSER, S.L.",08/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1974
F0001975/2023,Abono órgano-mineral NK líquido,LIGNOSER CALCIO,"MAPRYSER, S.L.",08/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1975
F0001980/2023,Enmienda orgánica húmica,AGROTHAME ORGANITE HUMICO ZEN,"AGROAMB PRODALT, S.L.",10/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1980
F0001983/2023,Abono órgano-mineral NK líquido,PROTEFORT ORGÁNICO,"AGROINDUSTRIAL KIMITEC, S.L.",25/02/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1983
F0001984/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 5-4-2 POLVO,"INPROG, S.L.",14/02/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1984
F0001985/2023,Abono orgánico nitrogenado de origen animal y vegetal,ORGAMIN-600,"FERESP, S.L.",10/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1985
F0001986/2023,Abono orgánico NPK de origen animal,FERESP GAMAFERT-GALLINAZA,"FERESP, S.L.",10/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1986
F0001987/2023,Abono órgano-mineral NPK,FERESP GAMAFERT 30c,"FERESP, S.L.",18/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1987
F0001990/2023,Enmienda orgánica Compost,TIERRA VEGETAL MALLORQUINA,JORDI PONT UMBERT,26/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1990
F0001993/2023,Abono orgánico NPK de origen animal,FORTEC 3-4-6 POLVO,"INPROG, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1993
F0001994/2023,Abono orgánico NPK de origen animal,FORTEC 3-4-6 PELLET,"INPROG, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1994
F0001995/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 5-4-2- PELLET,"INPROG, S.L.",13/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1995
F0001996/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 3-4-6 PELLET,"INPROG, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1996
F0001997/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 3-4-6 POLVO,"INPROG, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1997
F0002000/2023,Enmienda orgánica Compost,ECOCOMPOST DE PONENT,"ADOBS DE PONENT, S.L.",20/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2000
F0002011/2023,Enmienda orgánica Compost,COMPOSTLUGO B,"BIOCOMPOST DE LUGO, S.L.",07/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2011
F0002012/2023,Enmienda orgánica Compost,COMPOST VITORIA-GASTEIZ_FORM,BIOCOMPOST DE ÁLAVA U.T.E.,08/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2012
F0002016/2023,Abono orgánico NK líquido de origen vegetal,PLANTAS VERDES,"BIOENERGIA DEL MEDITERRANEO, S.L.",06/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2016
F0002017/2023,Abono orgánico NK líquido de origen vegetal,UNIVERSAL,"BIOENERGIA DEL MEDITERRANEO, S.L.",06/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2017
F0002018/2023,Abono órgano-mineral NP,VERDIBERIA NP,"VERDIBERIA AQUALAB, S.L.",10/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2018
F0002020/2023,Abono órgano-mineral NPK líquido,ORGAFORTE,"INTERJOSPAL, S.L.",22/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2020
F0002031/2023,Abono orgánico NK líquido de origen vegetal,KIKUYUS ,"PROPLAN PLANT PROTECTION COMPANY, S.L.",05/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2031
F0002032/2023,Abono órgano-mineral NK líquido,FERTIBRIX,"FERTIVEG AGRI, S.L.",06/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2032
F0002033/2023,Abono órgano-mineral Pk líquido,TERRACTIVE P,"FERTIVEG AGRI, S.L.",03/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2033
F0002034/2023,Abono orgánico NK líquido de origen vegetal,IDAI FERTIREG EXTRA,"IDAI NATURE, S.L.",11/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2034
F0002035/2023,Abono orgánico NK líquido de origen vegetal,ORGASAN EXTRA,"ECOPROYECTOS GARDEN, S.L.",11/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2035
F0002036/2023,Abono orgánico NK líquido de origen vegetal,ORGASAN,"ECOPROYECTOS GARDEN, S.L.",11/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2036
F0002037/2023,Abono órgano-mineral Pk líquido,NATKEL,"BC FERTILIS, S.L.",22/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2037
F0002039/2023,Enmienda orgánica Compost de estiércol,COMPOST CAN TORRAPÀ,JOAN POU MASUET,02/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2039
F0002040/2023,Abono órgano-mineral NK líquido,TERRACOTA,BIOTECH AGRICO SLU,06/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2040
F0002042/2023,Abono órgano-mineral NK líquido,MACFERT,"NUTRIENTES FOLIARES, S.A.",10/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2042
F0002043/2023,Abono órgano-mineral nitrogenado líquido,FERTIPOWER Ca,"NUTRIENTES FOLIARES, S.A.",15/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2043
F0002044/2023,Abono órgano-mineral nitrogenado líquido,FERTIPOWER,"NUTRIENTES FOLIARES, S.A.",17/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2044
F0002046/2023,Abono orgánico NP de origen animal y vegetal,FERTITOL,"DEFEDER ALCOLEA, S.L.",21/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2046
F0002053/2023,Enmienda orgánica Compost,COMPOST EBESA,"ECOPARC DEL BESÓS, S.A.",30/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2053
F0002069/2023,Abono órgano-mineral NPK,HUMIFERTAK PROFESIONAL 4-6-10 ,"FERTINAGRO BIOTECH, S.L.",19/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2069
F0002070/2023,Abono orgánico NK líquido de origen vegetal,VICÁN,SALVADOR PRADOS ALABARCE,13/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2070
F0002071/2023,Abono orgánico NK líquido de origen vegetal,HUMUS NUTRI PLANT,"FERTILIZANTES NUTRI PLANT, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2071
F0002074/2023,Abono órgano-mineral NPK,ORGANIA AGRIPHOS-Ca 1418,"FERTINAGRO BIOTECH, S.L.",01/08/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2074
F0002075/2023,Abono órgano-mineral NPK,ORGANIA 366,"FERTINAGRO BIOTECH, S.L.",10/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2075
F0002076/2023,Abono órgano-mineral NK líquido,MEGAFOL PROTEIN,"VALAGRO IBERIA, S.L.",28/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2076
F0002085/2023,Abono órgano-mineral NK líquido,FORTONNE FL,"AGROINDUSTRIAL KIMITEC, S.L.",03/12/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2085
F0002087/2023,Abono orgánico nitrogenado de origen vegetal,Abono orgánico de pulpas vegetales N-6,SAT nº 1596 NUFRI,29/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2087
F0002088/2023,Abono órgano-mineral NPK líquido,BIOCANNA BIO FLORES,"CANNA ESPAÑA FERTILIZANTES, S.L.",12/12/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2088
F0002090/2023,Abono orgánico NP de origen animal y vegetal,AGROFERT,"FERTINAGRO BIOTECH, S.L.",26/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2090
F0002091/2023,Enmienda orgánica húmica,ORGANOFERT HUMIC,"FERTINAGRO BIOTECH, S.L.",26/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2091
F0002092/2023,Abono órgano-mineral NK líquido,LIKUOR NK,"FERTOTEKA, S.L.",19/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2092
F0002093/2023,Abono órgano-mineral NP líquido,LIKUOR NP,"FERTOTEKA, S.L.",19/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2093
F0002094/2023,Abono órgano-mineral NPK,HUMIFERTAK 45,"FERTINAGRO BIOTECH, S.L.",01/08/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2094
F0002100/2023,Enmienda orgánica Vermicompost,HUMUS GUADALQUIVIR,ANDRES BARRAGAN RODRIGUEZ,29/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2100
F0002102/2023,Abono orgánico NK líquido de origen vegetal,AGROBETA COMPLET LIQUIDO,"ENVASADORA COSTA DEL SOL, S.L.",11/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2102
F0002106/2023,Abono órgano-mineral NK,PDG+,"ATLÁNTICA AGRÍCOLA, S.A.",24/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2106
F0002115/2024,Abono órgano-mineral NPK,Fervohumus Bio-Pro 22,"FERTILITZANTS VOLTREGÁ, S.A. (FERVOSA)",28/01/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2115
F0002117/2024,Enmienda orgánica Compost,Fervohumus Bio,"FERTILITZANTS VOLTREGÁ, S.A. (FERVOSA)",27/01/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2117
F0002119/2024,Abono órgano-mineral NPK,Fervohumus Pro 20,"FERTILITZANTS VOLTREGÁ, S.A. (FERVOSA)",31/01/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2119
F0002122/2024,Abono orgánico NK líquido de origen vegetal,CARDEORGAN BIOLOGICO,"PLYMAG, S.L.",09/01/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2122
F0002126/2024,Abono orgánico NPK de origen animal y vegetal,ECOFERTIL NPK ,RECIMAN SOC. COOP.,20/01/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2126
F0002128/2024,Abono órgano-mineral NK líquido,CONTRASAL,"ALFREDO IÑESTA, S.L.",17/02/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2128
F0002129/2024,Abono orgánico NK líquido de origen vegetal,EVOMEL,"C+E ANALITICA, S.L.",13/02/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2129
F0002130/2023,Abono órgano-mineral NK líquido,BIOCANNA Bio Vega,"CANNA ESPAÑA FERTILIZANTES, S.L.",17/12/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2130
F0002135/2024,Abono orgánico NPK de origen animal y vegetal,FERTIPLUS LV,ABONOS ORGANICOS LV SOC. COOP. DE CLM,03/04/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2135
F0002137/2024,Abono órgano-mineral NK,BIOCAT-G,"ATLÁNTICA AGRÍCOLA, S.A.",01/04/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2137
F0002141/2024,Abono órgano-mineral NPK líquido,LIGNOSER NPK 3-3-20,"MAPRYSER, S.L.",18/02/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2141
F0002142/2024,Enmienda orgánica Compost,ROPULCOMPOST,"ROPULPAT, S.L.",22/05/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2142
F0002143/2024,Abono orgánico NPK de origen animal y vegetal,ECOPLUS LV,ABONOS ORGANICOS LV SOC. COOP. DE CLM,03/04/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2143
F0002144/2024,Abono orgánico NK líquido de origen vegetal,ORGANVIGOR L,AGRIMESA C.B.,28/01/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2144
F0002146/2024,Abono orgánico NK líquido de origen vegetal,MAORVALLE,"INDUSTRIAS QUÍMICAS FERVALLE, S.L.",14/04/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2146
F0002148/2024,Abono orgánico NK líquido de origen vegetal,FERCRISA COMPLET ,"BIO CRISARA, S.L.",20/03/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2148
F0002153/2024,Abono órgano-mineral nitrogenado líquido,ORGANSER N,"SERVALESA, S.L.U",18/02/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2153
F0002156/2024,Abono orgánico nitrogenado de origen vegetal,NOVASTIM,"CROPFUTURA, S.L.",22/05/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2156
F0002158/2024,Enmienda orgánica Compost,COMPOST ARAZURI VEGETAL,"SERVICIOS DE LA COMARCA DE PAMPLONA, S.A.",20/03/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2158
F0002164/2024,Enmienda orgánica Vermicompost,MONTAÑA GUAMA HUMUS DE LOMBRIZ,FRANCISCO DAMIAN TRUJILLO FERRER,20/02/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2164
F0002168/2024,Abono orgánico NK líquido de origen vegetal,EVOBACTER,"ORGÁNICOS SANGONERA, S.L.",20/03/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2168
F0002172/2024,Compost de alperujo,ORGANICSOL,"PRODUCTOS DEL OLIVAR, S.L.",13/02/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2172
F0002177/2024,Abono órgano-mineral NK líquido,SUPERORGANIC,"SPACHEM, S.L.",15/04/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2177
F0002183/2024,Abono orgánico NPK de origen animal y vegetal,ACTIVIT,"VAN HET MEER, S.L.",08/07/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2183
F0002191/2024,Abono órgano-mineral NPK,VERDIBERIA NPK,"VERDIBERIA AQUALAB, S.L.",31/07/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2191
F0002193/2024,Enmienda orgánica Compost de estiércol,"CAMP I JARDÍ, ESTIÉRCOL DE CABALLO Y VACA",JORDI PONT UMBERT,02/06/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2193
F0002194/2024,Enmienda orgánica Compost,COMPOST VINTENA SANDACH,"DEPURACIÓN DE AGUAS DEL MEDITERRANEO, S.L.",24/09/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2194
F0002195/2024,Abono órgano-mineral NPK líquido,MORVAL,"EUROFERTILIZANTES VALENCIANOS, S.L.",04/06/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2195
F0002196/2024,Abono órgano-mineral NP líquido,LOGICPHOS,"CROP SOLUTIONS, S.L.",31/07/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2196
F0002198/2024,Enmienda orgánica Compost,ORGANOLIPE,OLIVARERA LOS PEDROCHES S.C.A.,26/06/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2198
F0002201/2024,Enmienda orgánica Vermicompost,HUMUS DE LOMBRIZ LOMBRICOR,"LOMBRICOR, S.C.A",05/06/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2201
F0002203/2024,Abono órgano-mineral NPK con turba,ECO-FERT NPK,"FERTISAC, S.L.",02/06/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2203
F0002206/2024,Abono órgano-mineral NK líquido,NUTRISER L,"SERVALESA, S.L.U",26/06/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2206
F0002208/2024,Abono órgano-mineral NK,Fervohumus Bio-Pro 12,"FERTILITZANTS VOLTREGÁ, S.A. (FERVOSA)",30/07/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2208
F0002216/2024,Abono orgánico NK líquido de origen vegetal,CAMPOFER ORGANICO,"ABONOS NATURALES CEJUDO BAENA, S.L.",15/07/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2216
F0002218/2024,Abono orgánico NK líquido de origen vegetal,VIA ORGAN,"VIAGRO, S.A.",12/06/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2218
F0002219/2024,Abono órgano-mineral NK líquido,PROPLAN BIGGEST,"PROPLAN PLANT PROTECTION COMPANY, S.L.",15/07/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2219
F0002224/2024,Abono órgano-mineral NPK con turba,FERTI-ORGAN 8-12-12,"FERTISAC, S.L.",31/10/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2224
F0002225/2024,Abono órgano-mineral NPK con turba,FERTI-ORGAN 8-4-25,"FERTISAC, S.L.",03/11/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2225
F0002226/2024,Abono órgano-mineral NPK con turba,FERTI-ORGAN 7-10-20,"FERTISAC, S.L.",03/11/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2226
F0002227/2024,Abono órgano-mineral NPK con turba,FERTI-ORGAN 4-6-12,"FERTISAC, S.L.",30/10/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2227
F0002228/2024,Abono órgano-mineral NPK con turba,FERTI-ORGAN 4-12-16,"FERTISAC, S.L.",03/11/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2228
F0002229/2024,Abono órgano-mineral NPK con turba,FERTI-ORGAN 5-10-10,"FERTISAC, S.L.",03/11/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2229
