Código,Tipo,Nombre comercial,Fabricante,F. de registro,Url,Composition
F0001888/2022,Abono órgano-mineral NPK,FERTI-MEZCLA 20-8-10+MO,"FERTIKALI, S.L.",18/09/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1888,"20,0% Nitrógeno (N)"
F0001889/2022,Abono órgano-mineral NPK,FERTI-MEZCLA 20-10-10+MO,"FERTIKALI, S.L.",17/09/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1889,"20,0% Nitrógeno (N)"
F0001890/2022,Abono orgánico NPK de origen animal,AGROBETA BAT GUANO,"ENVASADORA COSTA DEL SOL, S.L.",27/07/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1890,"8,3% Nitrógeno (N); 29,0% Fósforo (P); 2,1% Potasio (K)"
F0001894/2022,Enmienda orgánica Compost,AGROTHAME ORGANITE COMPOST,"AGROAMB PRODALT, S.L.",27/09/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1894,"1,0-2,0% Nitrógeno (N)"
F0001895/2022,Enmienda orgánica Compost,AGROTHAME ORGANITE COMPOST START,"AGROAMB PRODALT, S.L.",27/09/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1895,"1,0-2,0% Nitrógeno (N)"
F0001896/2022,Enmienda orgánica húmica,AGROTHAME ORGANITE HUMICO START,"AGROAMB PRODALT, S.L.",02/11/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1896,
F0001897/2022,Enmienda orgánica húmica,AGROTHAME ORGANITE HUMICO,"AGROAMB PRODALT, S.L.",02/11/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1897,
F0001898/2022,Abono órgano-mineral NPK,dABONA ORGANICO MINERAL NPK 6-3-3,"FERTILIZANTES DSA, S.L.U.",13/09/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1898,"6,1% Nitrógeno (N)"
F0001904/2022,Enmienda orgánica Compost,INDALOFÉRTIL ECOORGANIC PELLET,"INDALOBLANC, S.L.",04/09/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1904,"1,1% Nitrógeno (N); 1,7% Potasio (K)"
F0001905/2022,Enmienda orgánica Compost,INDALOFÉRTIL ECOORGANIC POLVO,"INDALOBLANC, S.L.",04/09/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1905,"1,1% Nitrógeno (N); 1,0% Fósforo (P); 3,8% Potasio (K)"
F0001906/2023,Enmienda orgánica Compost,COMPOST MONTEJURRA,"SERVICIOS DE MONTEJURRA, S.A.",23/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1906,"2,2% Nitrógeno (N); 1,4% Fósforo (P); 1,4% Potasio (K)"
F0001909/2023,Enmienda orgánica húmica,RIZHUM KUMITA 20 POLVO,"RIZHUM NATURE, S.L.",23/01/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1909,"1,4% Nitrógeno (N)"
F0001910/2023,Enmienda orgánica húmica,RIZHUM KUMITA 20 GRANULADA,"RIZHUM NATURE, S.L.",23/01/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1910,"1,4% Nitrógeno (N)"
F0001911/2023,Abono órgano-mineral NK líquido,RIZHUM KULVIC 40,"RIZHUM NATURE, S.L.",14/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1911,"5,0% Nitrógeno (N)"
F0001912/2022,Abono orgánico nitrogenado de origen vegetal,elfer GLADIS,"DESARROLLOS AGROQUIMICOS, S.A. (DASA)",19/11/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1912,"12,0% Nitrógeno (N)"
F0001913/2023,Abono orgánico NPK de origen animal,FORTEC 4-3-3 PELLET,"INPROG, S.L.",23/01/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1913,"4,0% Nitrógeno (N); 3,0% Fósforo (P); 3,0% Potasio (K)"
F0001914/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 4-3-3 PELLET,"INPROG, S.L.",23/01/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1914,"4,0% Nitrógeno (N); 3,0% Fósforo (P); 3,0% Potasio (K)"
F0001916/2023,Abono orgánico NPK de origen animal,FORTEC 4-3-3 POLVO,"INPROG, S.L.",23/01/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1916,"4,0% Nitrógeno (N); 3,0% Fósforo (P); 3,0% Potasio (K)"
F0001917/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 4-3-3 POLVO,"INPROG, S.L.",23/01/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1917,"4,0% Nitrógeno (N); 3,0% Fósforo (P); 3,0% Potasio (K)"
F0001919/2023,Abono órgano-mineral nitrogenado líquido,AGROTHAME ORGANITE N-LIQ,"AGROAMB PRODALT, S.L.",08/02/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1919,"8,0-10,0% Nitrógeno (N)"
F0001920/2023,Abono orgánico NK líquido de origen vegetal,Fh-Plenus,"FACTOR HUMUS ESPAÑA, S.L.",27/02/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1920,"4,0% Nitrógeno (N); 2,0% Fósforo (P); 6,0% Potasio (K)"
F0001925/2023,Abono órgano-mineral NK líquido,AGROTHAME ORGANITE PURINE,"AGROAMB PRODALT, S.L.",08/02/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1925,"2,0-4,0% Nitrógeno (N)"
F0001926/2023,Abono órgano-mineral NP líquido,AGROTHAME ORGANITE LIQUID,"AGROAMB PRODALT, S.L.",05/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1926,"2,0-4,0% Nitrógeno (N)"
F0001927/2022,Abono órgano-mineral NPK,HUMIBIO 6-7-7,"FERTINAGRO BIOTECH, S.L.",20/11/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1927,"6,0% Nitrógeno (N)"
F0001928/2022,Abono órgano-mineral NPK,AGRIORGAN ECO 6-7-7,"FERTIUM MAXIMA, S.L.",20/11/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1928,"6,0% Nitrógeno (N)"
F0001935/2023,Abono órgano-mineral NPK líquido,SERORGANIC ENGORDE,"SERAGRO INTEGRAL, S.L.",15/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1935,"5,0% Nitrógeno (N)"
F0001936/2023,Abono órgano-mineral NPK líquido,SERORGANIC CRECIMIENTO,"SERAGRO INTEGRAL, S.L.",15/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1936,"15,0% Nitrógeno (N)"
F0001937/2023,Abono órgano-mineral NK líquido,"SERORGANIC NK 5-0-6,5+36MO","SERAGRO INTEGRAL, S.L.",22/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1937,"5,0% Nitrógeno (N)"
F0001938/2023,Abono órgano-mineral NK líquido,SERORGANIC NK 20-4+10MO,"SERAGRO INTEGRAL, S.L.",22/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1938,"20,1% Nitrógeno (N)"
F0001939/2022,Abono orgánico NP de origen animal y vegetal,GRANULO LOECHES,"VALORIZA SERVICIOS MEDIOAMBIENTALES, S.A.",26/11/2012,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1939,"4,1% Nitrógeno (N); 9,2% Fósforo (P)"
F0001945/2023,Abono orgánico NK líquido de origen vegetal,CARBO ORGA,"CARBOTECNIA, S.L.",22/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1945,"2,0% Nitrógeno (N); 4,0% Potasio (K)"
F0001946/2023,Enmienda orgánica Compost,COMPOST LLANO DEL PINTADO,"LLANO DEL PINTADO, S.R.L.",19/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1946,"1,0-3,0% Nitrógeno (N); 1,0-3,0% Fósforo (P); 1,0-3,0% Potasio (K)"
F0001947/2023,Abono orgánico NK líquido de origen vegetal,LIGNOSER,"MAPRYSER, S.L.",29/01/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1947,"2,8% Nitrógeno (N); 6,5% Potasio (K)"
F0001948/2023,Enmienda orgánica Compost,COMPOST LOS REMEDIOS-PICASAT,NTRA. SRA. DE LOS REMEDIOS-PICASAT S.C.A.,31/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1948,"1,1-2,2% Nitrógeno (N); 2,0-3,5% Fósforo (P); 1,2-2,2% Potasio (K)"
F0001953/2023,Abono órgano-mineral NK líquido,ANTHOS,"FERTIVEG AGRI, S.L.",19/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1953,"3,0% Nitrógeno (N)"
F0001954/2023,Abono órgano-mineral NK líquido,TERRACTIVE K,"FERTIVEG AGRI, S.L.",22/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1954,"3,6% Nitrógeno (N); 0,01% Cinc (Zn)"
F0001959/2023,Abono orgánico NK líquido de origen vegetal,FULVATON-C,"HEROGRA FERTILIZANTES, S.A.",22/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1959,"2,8% Nitrógeno (N); 6,5% Potasio (K)"
F0001960/2023,Abono orgánico NPK de origen animal y vegetal,BIORGANIC 2-4-2,ANTONIO TARAZONA S.L.,26/02/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1960,"2,0% Nitrógeno (N); 4,0% Fósforo (P); 2,0% Potasio (K)"
F0001962/2023,Abono órgano-mineral NK,BETAPLUS,"ED & F MAN ESPAÑA, S.A.",23/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1962,"10,0% Nitrógeno (N)"
F0001964/2023,Abono órgano-mineral NK líquido,SERORGANIC OLIVO,"SERAGRO INTEGRAL, S.L.",15/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1964,"3,0% Nitrógeno (N)"
F0001965/2023,Abono orgánico NK líquido de origen vegetal,SERORGANIC NK45,"SERAGRO INTEGRAL, S.L.",09/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1965,"2,8% Nitrógeno (N); 6,5% Potasio (K)"
F0001967/2023,Enmienda orgánica Compost,NOGUEORGAN,S.C.A. NTRA. SRA. DE LOS REMEDIOS,23/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1967,"1,5-1,8% Nitrógeno (N); 0,4-1,5% Fósforo (P); 0,8-2,5% Potasio (K)"
F0001972/2023,Abono órgano-mineral NPK líquido,LIGNOSER NPK 5-10-5,"MAPRYSER, S.L.",08/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1972,"5,2% Nitrógeno (N)"
F0001973/2023,Abono órgano-mineral NPK líquido,LIGNOSER NPK 8-4-16,"MAPRYSER, S.L.",08/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1973,"8,3% Nitrógeno (N)"
F0001974/2023,Abono órgano-mineral NPK líquido,LIGNOSER NPK 10-5-2,"MAPRYSER, S.L.",08/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1974,"10,2% Nitrógeno (N)"
F0001975/2023,Abono órgano-mineral NK líquido,LIGNOSER CALCIO,"MAPRYSER, S.L.",08/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1975,"6,5% Nitrógeno (N)"
F0001980/2023,Enmienda orgánica húmica,AGROTHAME ORGANITE HUMICO ZEN,"AGROAMB PRODALT, S.L.",10/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1980,
F0001983/2023,Abono órgano-mineral NK líquido,PROTEFORT ORGÁNICO,"AGROINDUSTRIAL KIMITEC, S.L.",25/02/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1983,"2,8% Nitrógeno (N)"
F0001984/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 5-4-2 POLVO,"INPROG, S.L.",14/02/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1984,"5,0% Nitrógeno (N); 4,0% Fósforo (P); 2,0% Potasio (K)"
F0001985/2023,Abono orgánico nitrogenado de origen animal y vegetal,ORGAMIN-600,"FERESP, S.L.",10/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1985,"3,0-8,0% Nitrógeno (N); 2,0-8,0% Fósforo (P); 1,0-8,0% Potasio (K)"
F0001986/2023,Abono orgánico NPK de origen animal,FERESP GAMAFERT-GALLINAZA,"FERESP, S.L.",10/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1986,"2,5-4,3% Nitrógeno (N); 2,0-7,0% Fósforo (P); 1,5-5,0% Potasio (K)"
F0001987/2023,Abono órgano-mineral NPK,FERESP GAMAFERT 30c,"FERESP, S.L.",18/04/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1987,"6,0% Nitrógeno (N)"
F0001990/2023,Enmienda orgánica Compost,TIERRA VEGETAL MALLORQUINA,JORDI PONT UMBERT,26/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1990,"1,2% Nitrógeno (N); 1,5% Potasio (K)"
F0001993/2023,Abono orgánico NPK de origen animal,FORTEC 3-4-6 POLVO,"INPROG, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1993,"3,0% Nitrógeno (N); 4,0% Fósforo (P); 6,0% Potasio (K)"
F0001994/2023,Abono orgánico NPK de origen animal,FORTEC 3-4-6 PELLET,"INPROG, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1994,"3,0% Nitrógeno (N); 4,0% Fósforo (P); 6,0% Potasio (K)"
F0001995/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 5-4-2- PELLET,"INPROG, S.L.",13/03/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1995,"5,0% Nitrógeno (N); 4,0% Fósforo (P); 2,0% Potasio (K)"
F0001996/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 3-4-6 PELLET,"INPROG, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1996,"3,0% Nitrógeno (N); 4,0% Fósforo (P); 6,0% Potasio (K)"
F0001997/2023,Abono orgánico NPK de origen animal,NUBIECOL ORGANIC 3-4-6 POLVO,"INPROG, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=1997,"3,0% Nitrógeno (N); 4,0% Fósforo (P); 6,0% Potasio (K)"
F0002000/2023,Enmienda orgánica Compost,ECOCOMPOST DE PONENT,"ADOBS DE PONENT, S.L.",20/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2000,"1,5-4,5% Nitrógeno (N); 1,5-3,0% Fósforo (P); 2,0-4,0% Potasio (K)"
F0002011/2023,Enmienda orgánica Compost,COMPOSTLUGO B,"BIOCOMPOST DE LUGO, S.L.",07/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2011,"1,5-6,6% Nitrógeno (N); 0,7-3,5% Fósforo (P); 0,3-2,5% Potasio (K)"
F0002012/2023,Enmienda orgánica Compost,COMPOST VITORIA-GASTEIZ_FORM,BIOCOMPOST DE ÁLAVA U.T.E.,08/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2012,"1,6-2,7% Nitrógeno (N); 0,5-1,5% Fósforo (P); 0,5-1,5% Potasio (K)"
F0002016/2023,Abono orgánico NK líquido de origen vegetal,PLANTAS VERDES,"BIOENERGIA DEL MEDITERRANEO, S.L.",06/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2016,"4,5% Nitrógeno (N); 3,0% Potasio (K)"
F0002017/2023,Abono orgánico NK líquido de origen vegetal,UNIVERSAL,"BIOENERGIA DEL MEDITERRANEO, S.L.",06/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2017,"5,2% Nitrógeno (N); 3,4% Potasio (K)"
F0002018/2023,Abono órgano-mineral NP,VERDIBERIA NP,"VERDIBERIA AQUALAB, S.L.",10/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2018,"2,0-22,0% Nitrógeno (N); 0,0-2,0% Potasio (K)"
F0002020/2023,Abono órgano-mineral NPK líquido,ORGAFORTE,"INTERJOSPAL, S.L.",22/05/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2020,"2,1% Nitrógeno (N)"
F0002031/2023,Abono orgánico NK líquido de origen vegetal,KIKUYUS ,"PROPLAN PLANT PROTECTION COMPANY, S.L.",05/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2031,"2,3% Nitrógeno (N); 3,7% Potasio (K)"
F0002032/2023,Abono órgano-mineral NK líquido,FERTIBRIX,"FERTIVEG AGRI, S.L.",06/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2032,"3,7% Nitrógeno (N); 0,1% Boro (B); 0,18% Molibdeno (Mb)"
F0002033/2023,Abono órgano-mineral Pk líquido,TERRACTIVE P,"FERTIVEG AGRI, S.L.",03/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2033,
F0002034/2023,Abono orgánico NK líquido de origen vegetal,IDAI FERTIREG EXTRA,"IDAI NATURE, S.L.",11/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2034,"5,2% Nitrógeno (N); 3,4% Potasio (K)"
F0002035/2023,Abono orgánico NK líquido de origen vegetal,ORGASAN EXTRA,"ECOPROYECTOS GARDEN, S.L.",11/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2035,"5,2% Nitrógeno (N); 3,4% Potasio (K)"
F0002036/2023,Abono orgánico NK líquido de origen vegetal,ORGASAN,"ECOPROYECTOS GARDEN, S.L.",11/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2036,"4,5% Nitrógeno (N); 3,0% Potasio (K)"
F0002037/2023,Abono órgano-mineral Pk líquido,NATKEL,"BC FERTILIS, S.L.",22/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2037,"0,2% Boro (B); 0,15% Manganeso (Mn)"
F0002039/2023,Enmienda orgánica Compost de estiércol,COMPOST CAN TORRAPÀ,JOAN POU MASUET,02/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2039,"2,1% Nitrógeno (N); 2,7% Fósforo (P); 2,8% Potasio (K)"
F0002040/2023,Abono órgano-mineral NK líquido,TERRACOTA,BIOTECH AGRICO SLU,06/06/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2040,"3,0% Nitrógeno (N)"
F0002042/2023,Abono órgano-mineral NK líquido,MACFERT,"NUTRIENTES FOLIARES, S.A.",10/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2042,"4,6% Nitrógeno (N); 0,6% Boro (B); 2,12% Hierro (Fe)"
F0002043/2023,Abono órgano-mineral nitrogenado líquido,FERTIPOWER Ca,"NUTRIENTES FOLIARES, S.A.",15/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2043,"25,3% Nitrógeno (N)"
F0002044/2023,Abono órgano-mineral nitrogenado líquido,FERTIPOWER,"NUTRIENTES FOLIARES, S.A.",17/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2044,"24,4% Nitrógeno (N)"
F0002046/2023,Abono orgánico NP de origen animal y vegetal,FERTITOL,"DEFEDER ALCOLEA, S.L.",21/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2046,"8,1% Nitrógeno (N); 4,5% Fósforo (P)"
F0002053/2023,Enmienda orgánica Compost,COMPOST EBESA,"ECOPARC DEL BESÓS, S.A.",30/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2053,"1,0-2,3% Nitrógeno (N); 0,5-2,0% Fósforo (P); 0,3-1,5% Potasio (K)"
F0002069/2023,Abono órgano-mineral NPK,HUMIFERTAK PROFESIONAL 4-6-10 ,"FERTINAGRO BIOTECH, S.L.",19/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2069,"4,0% Nitrógeno (N)"
F0002070/2023,Abono orgánico NK líquido de origen vegetal,VICÁN,SALVADOR PRADOS ALABARCE,13/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2070,"2,8% Nitrógeno (N); 6,5% Potasio (K)"
F0002071/2023,Abono orgánico NK líquido de origen vegetal,HUMUS NUTRI PLANT,"FERTILIZANTES NUTRI PLANT, S.L.",24/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2071,"3,4% Nitrógeno (N); 0,0% Fósforo (P); 9,2% Potasio (K)"
F0002074/2023,Abono órgano-mineral NPK,ORGANIA AGRIPHOS-Ca 1418,"FERTINAGRO BIOTECH, S.L.",01/08/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2074,"3,0% Nitrógeno (N)"
F0002075/2023,Abono órgano-mineral NPK,ORGANIA 366,"FERTINAGRO BIOTECH, S.L.",10/07/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2075,"3,0% Nitrógeno (N)"
F0002076/2023,Abono órgano-mineral NK líquido,MEGAFOL PROTEIN,"VALAGRO IBERIA, S.L.",28/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2076,"2,0% Nitrógeno (N); 0,022% Hierro (Fe); 0,026% Manganeso (Mn)"
F0002085/2023,Abono órgano-mineral NK líquido,FORTONNE FL,"AGROINDUSTRIAL KIMITEC, S.L.",03/12/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2085,"4,5% Nitrógeno (N)"
F0002087/2023,Abono orgánico nitrogenado de origen vegetal,Abono orgánico de pulpas vegetales N-6,SAT nº 1596 NUFRI,29/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2087,"6,7% Nitrógeno (N); 3,0% Fósforo (P)"
F0002088/2023,Abono órgano-mineral NPK líquido,BIOCANNA BIO FLORES,"CANNA ESPAÑA FERTILIZANTES, S.L.",12/12/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2088,"2,5% Nitrógeno (N)"
F0002090/2023,Abono orgánico NP de origen animal y vegetal,AGROFERT,"FERTINAGRO BIOTECH, S.L.",26/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2090,"2,0% Nitrógeno (N); 4,0% Fósforo (P)"
F0002091/2023,Enmienda orgánica húmica,ORGANOFERT HUMIC,"FERTINAGRO BIOTECH, S.L.",26/09/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2091,"3,0% Fósforo (P)"
F0002092/2023,Abono órgano-mineral NK líquido,LIKUOR NK,"FERTOTEKA, S.L.",19/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2092,"3,9% Nitrógeno (N)"
F0002093/2023,Abono órgano-mineral NP líquido,LIKUOR NP,"FERTOTEKA, S.L.",19/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2093,"7,4% Nitrógeno (N)"
F0002094/2023,Abono órgano-mineral NPK,HUMIFERTAK 45,"FERTINAGRO BIOTECH, S.L.",01/08/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2094,"10,0% Nitrógeno (N); 1,0% Hierro (Fe); 0,1% Manganeso (Mn); 0,02% Cinc (Zn)"
F0002100/2023,Enmienda orgánica Vermicompost,HUMUS GUADALQUIVIR,ANDRES BARRAGAN RODRIGUEZ,29/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2100,"1,3% Nitrógeno (N); 1,1% Fósforo (P)"
F0002102/2023,Abono orgánico NK líquido de origen vegetal,AGROBETA COMPLET LIQUIDO,"ENVASADORA COSTA DEL SOL, S.L.",11/11/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2102,"2,7% Nitrógeno (N); 6,2% Potasio (K)"
F0002106/2023,Abono órgano-mineral NK,PDG+,"ATLÁNTICA AGRÍCOLA, S.A.",24/10/2013,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2106,"10,0% Nitrógeno (N)"
F0002115/2024,Abono órgano-mineral NPK,Fervohumus Bio-Pro 22,"FERTILITZANTS VOLTREGÁ, S.A. (FERVOSA)",28/01/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2115,"2,9-4,0% Nitrógeno (N)"
F0002117/2024,Enmienda orgánica Compost,Fervohumus Bio,"FERTILITZANTS VOLTREGÁ, S.A. (FERVOSA)",27/01/2014,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=2117,"1,3-2,7% Nitrógeno (N); 1,0-2,2% Fósforo (P); 0,6-2,0% Potasio (K)"
